매물ID,제조사,모델,등급,연식,주행km,연료,차체,시도,판매가,잔존율
42204290,현대,그랜저 HG,LPG HG300 모던,2016.0,144637.0,LPG(일반인 구입),대형차,부산,730.0,
42043511,현대,그랜저 IG,3.0 LPi 모던 (렌터카),2018.0,192754.0,LPG(일반인 구입),대형차,부산,870.0,
41997455,현대,더 뉴 싼타페,HEV 1.6 4WD,2022.0,41089.0,가솔린+전기,SUV,부산,3350.0,74.5
41886858,현대,그랜드 스타렉스,12인승 왜건,2017.0,174174.0,디젤,승합차,부산,930.0,34.8
42171535,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,2019.0,67767.0,가솔린,SUV,부산,1520.0,64.7
41993610,현대,스타리아,카고 5인승,2023.0,25400.0,디젤,승합차,부산,2050.0,71.3
42188765,현대,더 뉴 아반떼 AD,1.6,2019.0,51005.0,가솔린,준중형차,부산,999.0,71.2
42057480,현대,스타리아,L3.5 카고 5인승,2025.0,32608.0,LPG(일반인 구입),승합차,부산,2690.0,87.4
42142387,현대,에쿠스(신형),VS500,2015.0,205079.0,가솔린,대형차,부산,650.0,5.8
41976902,현대,그랜저 하이브리드 (GN7),캘리그래피,2025.0,17108.0,가솔린+전기,대형차,부산,4729.0,90.9
41963221,현대,더 뉴 그랜저 IG,2.5,2022.0,75245.0,가솔린,대형차,부산,2379.0,67.3
42080673,현대,아이오닉5,롱레인지 AWD,2022.0,62928.0,전기,준중형차,부산,2850.0,51.8
41889216,현대,캐스퍼,터보 디 에센셜,2023.0,52203.0,가솔린,경차,부산,1470.0,82.6
41898678,현대,팰리세이드,가솔린 3.8 2WD,2019.0,64393.0,가솔린,SUV,부산,2090.0,51.9
42203961,현대,싼타페 CM,2WD(2.0 e-VGT) MLX,2012.0,166962.0,디젤,SUV,부산,530.0,17.8
42200598,현대,i40,1.7 VGT,2012.0,126664.0,디젤,중형차,부산,620.0,22.3
42111786,현대,더 뉴 그랜드 스타렉스,어반 9인승,2019.0,45213.0,디젤,승합차,부산,2050.0,72.1
42070708,현대,코나,1.6 터보 2WD,2018.0,76242.0,가솔린,SUV,부산,1670.0,75.1
42192538,현대,쏘나타 뉴 라이즈,2.0 스마트,2018.0,72399.0,가솔린,중형차,부산,1340.0,52.7
42095381,현대,쏘나타 디 엣지 하이브리드(DN8),익스클루시브,2024.0,27023.0,가솔린+전기,중형차,부산,2989.0,84.1
42164906,현대,더 뉴 아반떼,1.6 GDi 스마트,2015.0,91914.0,가솔린,준중형차,부산,490.0,28.3
42076615,현대,더 뉴 싼타페,디젤 2.2 2WD,2022.0,32138.0,디젤,SUV,부산,2790.0,77.0
42204389,현대,그랜저 HG,LPG HG300 익스클루시브,2015.0,212730.0,LPG(일반인 구입),대형차,부산,590.0,
42191488,현대,투싼 (NX4),가솔린 1.6 터보 4WD,2021.0,20849.0,가솔린,SUV,부산,2230.0,84.6
42111985,현대,더 뉴 그랜저 IG,3.3,2020.0,35716.0,가솔린,대형차,부산,2850.0,65.5
42203967,현대,더 뉴 그랜드 스타렉스,밴 5인승,2021.0,17085.0,디젤,승합차,부산,1990.0,85.8
42023862,현대,아반떼 (CN7),1.6,2021.0,21575.0,가솔린,준중형차,부산,2150.0,87.6
42017242,현대,그랜저 IG 하이브리드,익스클루시브,2019.0,68677.0,가솔린+전기,대형차,부산,2170.0,52.5
42190692,현대,그랜드 스타렉스,12인승 왜건,2012.0,179232.0,디젤,승합차,부산,730.0,28.8
42211233,현대,베뉴,1.6 모던,2020.0,62966.0,가솔린,SUV,부산,1277.0,71.0
42184459,현대,그랜저 (GN7),2.5 가솔린 2WD,2024.0,42066.0,가솔린,대형차,부산,3380.0,79.8
41933216,현대,더 뉴 그랜저 IG,2.5,2020.0,137506.0,가솔린,대형차,부산,1820.0,50.5
42079096,현대,그랜저 IG,2.4 프리미엄,2019.0,107857.0,가솔린,대형차,부산,1450.0,44.8
42012631,현대,올 뉴 투싼,디젤 2.0 4WD,2020.0,27251.0,디젤,SUV,부산,1880.0,68.8
42184597,현대,그랜저 IG,3.0 익스클루시브,2017.0,73365.0,가솔린,대형차,부산,1640.0,46.2
42190036,현대,올 뉴 투싼,디젤 2.0 2WD,2019.0,41967.0,디젤,SUV,부산,1790.0,70.0
42126805,현대,엑센트(신형),1.4 VVT 프리미어,2012.0,178553.0,가솔린,소형차,부산,370.0,30.4
42129135,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,2020.0,60813.0,가솔린,SUV,부산,1920.0,80.3
41957773,현대,더 뉴 그랜드 스타렉스,밴 5인승,2019.0,48339.0,디젤,승합차,부산,1589.0,73.7
41998616,현대,아반떼 (CN7),1.6,2021.0,92397.0,가솔린,준중형차,부산,1530.0,78.5
42023794,현대,싼타페 (MX5),가솔린 2.5T 4WD,2024.0,20712.0,가솔린,SUV,부산,3640.0,79.2
41996186,현대,더 뉴 그랜저 IG,2.5,2021.0,98630.0,가솔린,대형차,부산,1930.0,57.3
42127057,현대,더 뉴 그랜드 스타렉스,웨건 12인승,2019.0,129590.0,디젤,승합차,부산,1530.0,62.7
40668084,현대,그랜드 스타렉스,3인승 밴,2015.0,236735.0,디젤,승합차,부산,750.0,37.2
41888611,현대,아반떼 MD,M16 GDI 프리미어,2011.0,125563.0,가솔린,준중형차,부산,430.0,23.8
42192523,현대,더 뉴 싼타페,디젤 2.2 2WD,2021.0,123000.0,디젤,SUV,부산,2250.0,64.0
42085844,현대,그랜드 스타렉스,3인승 밴,2016.0,190592.0,디젤,승합차,부산,750.0,36.9
42186766,현대,그랜드 스타렉스,3인승 밴,2018.0,142268.0,디젤,승합차,부산,930.0,44.1
42141656,현대,그랜저 HG 하이브리드,프리미엄,2015.0,169380.0,가솔린+전기,대형차,부산,589.0,16.3
42114875,현대,투싼 ix,디젤 2WD X20,2012.0,107162.0,디젤,SUV,부산,480.0,22.5
42176671,현대,더 뉴 그랜드 스타렉스,밴 5인승,2021.0,18112.0,디젤,승합차,부산,1850.0,79.8
42183310,현대,제네시스,BH330 모던,2014.0,44780.0,가솔린,대형차,부산,890.0,19.1
42061866,현대,에쿠스(신형),VS380,2014.0,178151.0,가솔린,대형차,부산,719.0,9.1
41938533,현대,그랜저 HG,HG240 럭셔리,2012.0,112545.0,가솔린,대형차,부산,450.0,14.4
42127278,현대,그랜저 IG,2.4 프리미엄,2019.0,154148.0,가솔린,대형차,부산,1280.0,39.6
42071639,현대,코나,1.6 터보 2WD,2020.0,39681.0,가솔린,SUV,부산,1470.0,69.9
41904730,현대,더 뉴 싼타페,디젤 2.2 2WD,2021.0,60726.0,디젤,SUV,부산,2270.0,70.8
42105646,현대,더 뉴 그랜저 IG,2.5,2021.0,90516.0,가솔린,대형차,부산,1740.0,52.8
42008846,현대,스타리아,L3.5 카고 5인승,2023.0,92269.0,LPG(일반인 구입),승합차,부산,2178.0,72.4
41925892,현대,올 뉴 투싼,디젤 2.0 2WD,2020.0,84531.0,디젤,SUV,부산,1499.0,57.9
41855615,현대,베뉴,1.6 플럭스,2020.0,84022.0,가솔린,SUV,부산,1500.0,71.1
41984193,현대,에쿠스(신형),VS380,2015.0,159236.0,가솔린,대형차,부산,730.0,10.7
42218026,현대,코나,1.6 터보 2WD,2020.0,88212.0,가솔린,SUV,부산,1299.0,61.8
42043211,현대,쏘나타 디 엣지 하이브리드(DN8),익스클루시브,2024.0,33627.0,가솔린+전기,중형차,부산,2970.0,83.5
42072279,현대,아반떼 (CN7),2.0 N,2022.0,27337.0,가솔린,준중형차,부산,2399.0,74.7
42168727,현대,쏘나타 뉴 라이즈,2.0 스마트,2018.0,107858.0,가솔린,중형차,부산,1290.0,50.7
42003268,현대,싼타페 (MX5),HEV 1.6 2WD,2024.0,19503.0,가솔린+전기,SUV,부산,3999.0,83.9
42124813,현대,더 뉴 그랜저 IG 하이브리드,캘리그래피,2020.0,58432.0,가솔린+전기,대형차,부산,2890.0,62.4
42068991,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,2015.0,119035.0,디젤,SUV,부산,970.0,29.2
42106087,현대,더 뉴 그랜저 IG,2.5,2020.0,45943.0,가솔린,대형차,부산,2450.0,67.9
42139760,현대,그랜저 HG,HG240 모던,2015.0,85803.0,가솔린,대형차,부산,720.0,24.1
42195017,현대,제네시스,BH380 프레스티지,2014.0,176938.0,가솔린,대형차,부산,599.0,9.4
42216137,현대,쏘나타 (DN8),1.6 터보,2021.0,24415.0,가솔린,중형차,부산,2499.0,74.2
41976626,현대,더 뉴 아반떼 AD,1.6,2019.0,101041.0,가솔린,준중형차,부산,970.0,54.0
42190239,현대,더 뉴 그랜저 IG 하이브리드,캘리그래피,2020.0,84487.0,가솔린+전기,대형차,부산,2750.0,59.4
42026123,현대,아이오닉5,롱레인지 AWD,2022.0,62404.0,전기,준중형차,부산,3250.0,54.1
42047512,현대,i30(신형),디젤 1.6 VGT PYL,2014.0,136624.0,디젤,준중형차,부산,590.0,28.2
41984945,현대,싼타페 TM,디젤 2.0 2WD,2019.0,82000.0,디젤,SUV,부산,1880.0,56.4
41925967,현대,올 뉴 투싼,디젤 2.0 2WD,2017.0,87100.0,디젤,SUV,부산,1299.0,48.2
42205492,현대,싼타페 더 프라임,디젤 2.0 2WD,2017.0,37289.0,디젤,SUV,부산,1630.0,51.9
42057866,현대,더 뉴 그랜저 IG,2.5,2022.0,51015.0,가솔린,대형차,부산,2489.0,70.4
42180909,현대,그랜드 스타렉스,12인승 왜건,2011.0,67200.0,디젤,승합차,부산,869.0,39.1
42061506,현대,아이오닉5,롱레인지,2022.0,61687.0,전기,준중형차,부산,3290.0,57.7
42025622,현대,그랜저 HG,HG300 익스클루시브,2013.0,141178.0,가솔린,대형차,부산,599.0,17.4
42141487,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,2019.0,83603.0,가솔린,SUV,부산,1830.0,69.2
41977443,현대,아반떼 AD,1.6 GDI 모던,2018.0,56374.0,가솔린,준중형차,부산,1180.0,58.6
42108420,현대,싼타페 (MX5),HEV 1.6 2WD,2025.0,13685.0,가솔린+전기,SUV,부산,4699.0,99.8
41949727,현대,스타리아,카고 5인승,2025.0,11452.0,디젤,승합차,부산,2990.0,96.2
42122319,현대,베라크루즈,디젤 2WD 익스클루시브,2015.0,230659.0,디젤,SUV,부산,550.0,14.3
42047185,현대,코나,1.6 터보 2WD,2018.0,68978.0,가솔린,SUV,부산,1550.0,69.7
41883399,현대,팰리세이드,가솔린 3.8 4WD,2021.0,49576.0,가솔린,SUV,부산,2790.0,64.2
42098861,현대,쏘나타 더 브릴리언트,CVVL 모던,2013.0,91086.0,가솔린,중형차,부산,550.0,21.1
41998710,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,2015.0,197966.0,디젤,SUV,부산,650.0,20.3
41983650,현대,투싼 (NX4),가솔린 1.6 터보 2WD,2021.0,56189.0,가솔린,SUV,부산,2390.0,75.8
42122966,현대,LF 쏘나타,LPI 스마트,2015.0,151766.0,LPG(일반인 구입),중형차,부산,590.0,
41976963,현대,그랜저 HG,HG300 프리미엄,2015.0,162083.0,가솔린,대형차,부산,570.0,17.0
42137998,현대,쏘나타 (DN8),1.6 터보,2022.0,54097.0,가솔린,중형차,부산,2490.0,73.2
41129759,현대,코나,1.6 터보 2WD,2019.0,51621.0,가솔린,SUV,부산,1560.0,71.4
42091658,현대,올 뉴 투싼,디젤 2.0 2WD,2018.0,95701.0,디젤,SUV,부산,1530.0,57.1
42065405,현대,그랜드 스타렉스,어린이보호차,2010.0,197689.0,디젤,승합차,부산,450.0,
42209519,현대,LF 쏘나타,2.0 스마트,2016.0,127280.0,가솔린,중형차,부산,750.0,30.0
41860709,현대,쏘나타 (DN8),2.0,2020.0,106224.0,가솔린,중형차,부산,1455.0,52.0
41989170,현대,싼타페 TM,디젤 2.0 2WD,2019.0,162537.0,디젤,SUV,부산,1490.0,45.6
42124433,현대,캐스퍼,터보 인스퍼레이션,2023.0,28784.0,가솔린,경차,부산,1730.0,88.3
42174578,현대,그랜저 HG,HG240 모던,2016.0,70423.0,가솔린,대형차,부산,859.0,28.7
42206579,현대,그랜저 (GN7),2.5 가솔린 2WD,2023.0,37670.0,가솔린,대형차,부산,3690.0,80.1
41976054,현대,아이오닉 하이브리드,N,2016.0,145348.0,가솔린+전기,준중형차,부산,1050.0,38.6
42099801,현대,아반떼 AD,1.6 터보 스포츠,2018.0,144379.0,가솔린,준중형차,부산,910.0,41.4
41987738,현대,더 뉴 그랜저 IG,3.3,2021.0,44687.0,가솔린,대형차,부산,2650.0,67.5
42113052,현대,팰리세이드,가솔린 3.8 4WD,2021.0,56335.0,가솔린,SUV,부산,2290.0,47.2
42125519,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,2014.0,154138.0,디젤,SUV,부산,850.0,28.7
42135540,현대,더 뉴 그랜저 IG,2.5,2020.0,45094.0,가솔린,대형차,부산,2320.0,63.0
42215381,현대,싼타페 더 프라임,디젤 2.0 2WD,2018.0,92259.0,디젤,SUV,부산,1590.0,48.3
42217436,현대,쏘나타 하이브리드 (DN8),인스퍼레이션,2020.0,94671.0,가솔린+전기,중형차,부산,2090.0,55.9
42141279,현대,올 뉴 투싼,디젤 2.0 2WD,2017.0,91037.0,디젤,SUV,부산,1190.0,47.3
42172676,현대,아반떼 (CN7),2.0 N,2023.0,77510.0,가솔린,준중형차,부산,2250.0,70.0
42128573,현대,아반떼 (CN7),2.0 N,2022.0,89180.0,가솔린,준중형차,부산,1850.0,57.6
42184658,현대,더 뉴 그랜저 IG,3.0 LPi,2022.0,137686.0,LPG(일반인 구입),대형차,부산,2100.0,56.5
41954066,현대,그랜저 IG,2.4 프리미엄,2018.0,163735.0,가솔린,대형차,부산,899.0,28.0
42132660,현대,더 뉴 그랜저 IG 하이브리드,캘리그래피,2020.0,265896.0,가솔린+전기,대형차,부산,1790.0,38.6
41154767,현대,아반떼 MD,M16 GDI 디럭스,2012.0,105100.0,가솔린,준중형차,부산,350.0,26.1
42032602,현대,팰리세이드,디젤 2.2 4WD,2022.0,80110.0,디젤,SUV,부산,3150.0,62.9
42045006,현대,더 뉴 그랜저 IG,2.5,2022.0,61230.0,가솔린,대형차,부산,2690.0,76.1
42220690,현대,아반떼 AD,1.6 GDI 스마트,2016.0,88110.0,가솔린,준중형차,부산,830.0,47.0
41883154,현대,더 뉴 아반떼,1.6 GDi 월드컵 에디션,2014.0,150000.0,가솔린,준중형차,부산,430.0,
42129606,현대,더 뉴 그랜저 IG,3.3,2020.0,107409.0,가솔린,대형차,부산,1950.0,50.6
41901259,현대,싼타페 (MX5),가솔린 2.5T 4WD,2024.0,17778.0,가솔린,SUV,부산,3950.0,85.9
42189580,현대,코나,1.6 터보 4WD,2018.0,148498.0,가솔린,SUV,부산,1000.0,41.6
42177210,현대,아반떼 AD,1.6 GDI 밸류 플러스,2018.0,151346.0,가솔린,준중형차,부산,850.0,50.3
41734520,현대,싼타페 CM,2WD(2.2VGT) SLX,2007.0,209821.0,디젤,SUV,부산,190.0,6.0
42072733,현대,팰리세이드,가솔린 3.8 2WD,2022.0,65276.0,가솔린,SUV,부산,2370.0,57.6
41845357,현대,그랜저 IG,2.4 프리미엄,2018.0,60919.0,가솔린,대형차,부산,1750.0,55.1
41984201,현대,쏘나타 (DN8),2.0,2021.0,36075.0,가솔린,중형차,부산,1630.0,62.0
42111403,현대,아슬란,G300 모던,2015.0,108904.0,가솔린,대형차,부산,830.0,20.8
42201198,현대,그랜저 (GN7),3.5 LPG 2WD (택시형),2023.0,49547.0,LPG(일반인 구입),대형차,부산,2850.0,79.6
41972611,현대,그랜드 스타렉스,5인승 밴,2018.0,67355.0,디젤,승합차,부산,1020.0,44.8
41912104,현대,그랜저 HG,HG240 럭셔리,2012.0,122623.0,가솔린,대형차,부산,530.0,17.4
41892513,현대,제네시스,BH330 럭셔리,2010.0,185958.0,가솔린,대형차,부산,430.0,9.2
42176613,현대,베뉴,1.6 모던,2020.0,41399.0,가솔린,SUV,부산,1277.0,71.0
42091066,현대,아반떼 (CN7),1.6,2021.0,36898.0,가솔린,준중형차,부산,1930.0,80.7
41920865,현대,YF 쏘나타,LPI 디럭스,2010.0,120000.0,LPG(일반인 구입),중형차,부산,299.0,
41922321,현대,에쿠스(신형),VS460,2011.0,190411.0,가솔린,대형차,부산,460.0,4.2
42072843,현대,제네시스 DH,G330 프리미엄,2015.0,149914.0,가솔린,대형차,부산,1090.0,20.7
42076366,현대,팰리세이드,디젤 2.2 2WD,2021.0,128917.0,디젤,SUV,부산,2440.0,57.2
42123755,현대,쏘나타 (DN8),1.6 터보,2020.0,65101.0,가솔린,중형차,부산,1930.0,65.9
42213730,현대,싼타페 (MX5),HEV 1.6 2WD,2024.0,23658.0,가솔린+전기,SUV,부산,4080.0,85.6
42116991,현대,더 뉴 그랜저 IG,2.5,2022.0,107820.0,가솔린,대형차,부산,2150.0,60.8
42150188,현대,아이오닉5,롱레인지,2022.0,102520.0,전기,준중형차,부산,2780.0,48.7
41107822,현대,그랜드 스타렉스,5인승 밴,2016.0,251000.0,디젤,승합차,부산,499.0,24.9
41928482,현대,LF 쏘나타,1.7 디젤 스마트,2016.0,164210.0,디젤,중형차,부산,630.0,22.7
42166480,현대,팰리세이드,디젤 2.2 2WD,2020.0,96766.0,디젤,SUV,부산,2490.0,60.6
42003468,현대,그랜저 IG,2.4 프리미엄,2018.0,86244.0,가솔린,대형차,부산,1530.0,45.3
42208638,현대,팰리세이드,가솔린 3.8 4WD,2021.0,39445.0,가솔린,SUV,부산,3350.0,61.9
42174818,현대,올 뉴 투싼,디젤 2.0 2WD,2017.0,143000.0,디젤,SUV,부산,1050.0,41.7
42130868,현대,그랜저 IG 하이브리드,프리미엄,2018.0,222259.0,가솔린+전기,대형차,부산,1020.0,27.4
41858760,현대,에쿠스(신형),VS500,2012.0,125605.0,가솔린,대형차,부산,980.0,8.9
41882108,현대,더 뉴 그랜저 IG,2.5,2021.0,58000.0,가솔린,대형차,부산,2320.0,68.9
42003532,현대,더 뉴 벨로스터,1.6 터보 디 스펙,2016.0,119684.0,가솔린,준중형차,부산,690.0,32.1
42082106,현대,더 뉴 아반떼 AD,1.6,2020.0,33400.0,가솔린,준중형차,부산,1399.0,77.6
41885001,현대,더 뉴 그랜저 IG,3.0 LPi (렌터카용),2020.0,90301.0,LPG(일반인 구입),대형차,부산,2080.0,65.3
42085233,현대,캐스퍼,터보 인스퍼레이션,2023.0,31646.0,가솔린,경차,부산,1600.0,81.6
41747210,현대,더 뉴 그랜저 IG,3.3,2021.0,74269.0,가솔린,대형차,부산,2290.0,58.4
42138135,현대,그랜저 IG,3.0 익스클루시브,2018.0,202690.0,가솔린,대형차,부산,870.0,24.5
42065654,현대,캐스퍼,밴,2023.0,33663.0,가솔린,경차,부산,1050.0,76.4
41926645,현대,아반떼 AD,1.6 e-VGT 스마트,2017.0,151862.0,디젤,준중형차,부산,680.0,31.4
42032401,현대,아반떼 MD,M16 GDI 럭셔리,2011.0,144886.0,가솔린,준중형차,부산,330.0,21.7
41951794,현대,캐스퍼,터보 인스퍼레이션,2023.0,81152.0,가솔린,경차,부산,1430.0,73.0
42089709,현대,더 뉴 코나,가솔린 1.6 터보 2WD,2021.0,95757.0,가솔린,SUV,부산,1480.0,72.8
42167596,현대,제네시스 DH,G330 모던,2016.0,163540.0,가솔린,대형차,부산,790.0,17.0
42106077,현대,LF 쏘나타,2.0 스마트,2016.0,113810.0,가솔린,중형차,부산,890.0,35.6
42053902,현대,더 뉴 스타리아,HEV 1.6T 투어러 9인승,2026.0,1443.0,가솔린+전기,승합차,부산,4980.0,124.5
42021007,현대,더 뉴 아이오닉 하이브리드,1.6 HEV,2020.0,174021.0,가솔린+전기,준중형차,부산,1450.0,51.5
42218686,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,2020.0,44127.0,가솔린,SUV,부산,1850.0,77.4
42070963,현대,쏘나타 더 브릴리언트,LPI 프리미엄,2014.0,155918.0,LPG(일반인 구입),중형차,부산,530.0,
42119445,현대,그랜저 IG,2.4 프리미엄,2018.0,101461.0,가솔린,대형차,부산,1330.0,41.4
42065131,현대,캐스퍼,터보 인스퍼레이션,2024.0,52530.0,가솔린,경차,부산,1690.0,86.2
42192168,현대,더 뉴 그랜저 IG,3.0 LPi (렌터카용),2020.0,109888.0,LPG(일반인 구입),대형차,부산,1930.0,60.6
41935493,현대,더 뉴 코나,가솔린 1.6 터보 2WD,2021.0,55206.0,가솔린,SUV,부산,1815.0,66.8
42064880,현대,팰리세이드,디젤 2.2 2WD,2020.0,87488.0,디젤,SUV,부산,2490.0,60.6
42138178,현대,팰리세이드,디젤 2.2 2WD,2021.0,115869.0,디젤,SUV,부산,2550.0,53.4
42098328,현대,더 뉴 그랜저 IG,2.5,2020.0,121006.0,가솔린,대형차,부산,1570.0,47.7
42064577,현대,그랜저 IG,3.0 익스클루시브,2019.0,39101.0,가솔린,대형차,부산,2090.0,54.0
42150465,현대,그랜드 스타렉스,어린이보호차,2018.0,76072.0,디젤,승합차,부산,1275.0,
42188744,현대,스타리아,카고 5인승,2022.0,59942.0,디젤,승합차,부산,2470.0,83.7
42204906,현대,싼타페 (MX5),HEV 1.6 2WD,2024.0,14790.0,가솔린+전기,SUV,부산,4070.0,85.4
42210636,현대,싼타페 (MX5),HEV 1.6 2WD,2024.0,13586.0,가솔린+전기,SUV,부산,4080.0,85.6
41995881,현대,그랜저 IG,2.4 프리미엄,2018.0,89462.0,가솔린,대형차,부산,1540.0,48.5
42205761,현대,더 뉴 그랜저 IG,3.3,2022.0,59820.0,가솔린,대형차,부산,2459.0,62.6
41993464,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,2013.0,85837.0,디젤,SUV,부산,1130.0,38.9
42088825,현대,더 뉴 그랜저 IG,3.3,2021.0,50037.0,가솔린,대형차,부산,2490.0,63.4
41872889,현대,그랜저 IG,3.3 셀러브리티,2018.0,67033.0,가솔린,대형차,부산,1870.0,45.0
42031633,현대,쏘나타 (DN8),2.0,2022.0,58743.0,가솔린,중형차,부산,3050.0,109.1
41962918,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,2013.0,144236.0,디젤,SUV,부산,790.0,27.2
41998267,현대,싼타페 CM,2WD(2.0 e-VGT) MLX,2012.0,165632.0,디젤,SUV,부산,369.0,12.4
42094706,현대,더 뉴 그랜저 IG,2.5,2020.0,67393.0,가솔린,대형차,부산,2430.0,60.1
42034887,현대,싼타페 TM,디젤 2.0 2WD,2019.0,125273.0,디젤,SUV,부산,1590.0,52.3
42027485,현대,쏘나타 (DN8),2.0,2022.0,71328.0,가솔린,중형차,부산,2780.0,109.1
42126613,현대,엑센트(신형),위트 1.6 GDI 탑,2011.0,121301.0,가솔린,소형차,부산,465.0,29.7
42162181,현대,더 뉴 캐스퍼,터보 디 에센셜,2026.0,7.0,가솔린,경차,부산,2030.0,108.8
42059782,현대,쏘나타 디 엣지 하이브리드(DN8),익스클루시브,2024.0,26160.0,가솔린+전기,중형차,부산,3070.0,86.3
41872760,현대,그랜드 스타렉스,5인승 밴,2012.0,279278.0,디젤,승합차,부산,399.0,17.0
42146006,현대,캐스퍼,터보 디 에센셜,2024.0,19192.0,가솔린,경차,부산,1630.0,91.6
41884810,현대,베라크루즈,디젤 4WD 익스클루시브,2015.0,99793.0,디젤,SUV,부산,1590.0,39.4
